id,name,date,lat,lng,cuisine,status,score,site,weight,rats,bugs,slime,condemned
972663,"TAQUERIA LA FOGATA","2014-03-21 00:00:00",29.694,-95.4931,"MEXICAN / HISPANIC",PASS,2,"TOTAL ESTABLISHMENT",6,0,0,0,0
972674,"KOLACHE FACTORY #06","2014-02-28 00:00:00",29.7287,-95.4374,,PASS,1,KITCHEN,1,0,0,0,0
972684,"JACK IN THE BOX #3690","2013-07-09 00:00:00",29.747,-95.4557,"BURGERS, ETC.",PASS,2,KITCHEN,6,0,0,0,0
972686,"GENERAL NUTRITION CENTER","2013-08-09 00:00:00",30.0509,-95.1803,,PASS,1,0,1,0,0,0,0
972687,"RANDALL'S #1057","2014-03-21 00:00:00",30.0508,-95.1816,,PASS,2,"TOTAL ESTABLISHMENT",7,0,0,0,0
972708,"DOMINO'S PIZZA #6644","2014-04-02 00:00:00",30.0494,-95.1865,PIZZA,PASS,2,KITCHEN,8,0,0,0,0
972735,"CHELSEA DELI & CAFE","2014-04-15 00:00:00",30.0497,-95.2319,"LOCAL / CONTINENTAL",PASS,2,Kitchen,7,0,0,0,0
972760,"P.F. CHANG'S CHINA BISTRO","2013-12-21 00:00:00",29.7416,-95.4483,CHINESE,PASS,1,"TOTAL EST.",1,0,0,0,0
972768,"ROYAL RESTAURANT","2014-02-10 00:00:00",29.6752,-95.5876,"INDIAN / PAKISTANI",FAIL,3,KITCHEN,15,0,0,1,1
972783,"SMOOTHIE KING #124","2013-07-22 00:00:00",29.7372,-95.5392,"BEVERAGES, ETC.",FAIL,5,"TOTAL ESTABLISHMENT",53,0,0,0,0
972788,"MANNA SANDWICH SHOP #5","2013-07-02 00:00:00",29.678,-95.4203,SANDWICHES,PASS,1,KITCHEN,1,0,0,0,0
972807,"KOLACHE FACTORY #04","2014-01-16 00:00:00",29.7427,-95.4095,,PASS,2,"TOTAL ESTABLISHMENT",7,0,0,0,0
972920,"CHURCH'S CHICKEN #4143 ( inside Fiesta Mart)","2013-08-02 00:00:00",29.8636,-95.3339,,PASS,2,KITCHEN,5,0,0,1,0
972986,"KENTUCKY FRIED CHICKEN # W150635","2013-08-21 00:00:00",30.0503,-95.2305,CHICKEN,,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
972987,"ORIENTAL GARDENS","2014-04-10 00:00:00",30.0497,-95.232,CHINESE,PASS,2,"TOTAL ESTABLISHMENT",7,0,0,0,0
972989,"DOMINO'S PIZZA","2014-02-10 00:00:00",30.0562,-95.2129,,PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
973001,"KROGER #310","2014-01-21 00:00:00",30.0679,-95.1873,,FAIL,3,ESTABLISHMENT,18,0,0,0,0
973008,"TAQUERIA LOS REYES","2013-11-04 00:00:00",29.7695,-95.2135,"MEXICAN / HISPANIC",PASS,2,KITCHEN,8,0,0,0,0
973026,"WALGREENS #4114","2013-09-03 00:00:00",29.766,-95.4782,,PASS,2,0,5,0,0,0,1
973039,"THE SALVATION ARMY KITCHEN","2013-10-30 00:00:00",29.8448,-95.345,,PASS,1,KITCHEN,2,0,0,0,0
973287,"WEST HOUSTON CHINESE CHURCH","2013-08-18 00:00:00",29.8127,-95.5571,,PASS,1,KITCHEN,2,0,0,0,0
973307,"STAR OF HOPE","2014-01-21 00:00:00",29.7005,-95.3771,,PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
973441,"LA RANCHERA FOOD PRODUCTS","2013-11-27 00:00:00",29.8376,-95.3688,,PASS,1,"Production Area",1,0,0,0,0
973585,"KINGWOOD COVE GOLF COURSE","2014-01-14 00:00:00",30.0289,-95.2444,,PASS,2,Kitchen,8,0,0,1,0
973587,"LA PETITE ACADEMY","2014-04-14 00:00:00",30.069,-95.2169,,PASS,1,Kitchen,1,0,0,0,0
973594,"THE VERANDA","2014-03-12 00:00:00",30.0527,-95.2401,"LOCAL / CONTINENTAL",PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
973596,"RIVERWOOD MIDDLE SCHOOL","2013-10-10 00:00:00",30.0593,-95.1563,,PASS,1,"TOTAL ESTABLISHMENT",2,0,0,0,0
973597,"SHADOW FOREST ELEMENTARY","2013-10-18 00:00:00",30.0687,-95.1659,,PASS,1,Kitchen,1,0,0,0,0
973600,"KINGWOOD HIGH SCHOOL","2013-10-03 00:00:00",30.0441,-95.1936,,PASS,1,"MAIN KITCHEN",4,0,0,0,0
973601,"FOSTER ELEMENTARY","2014-04-03 00:00:00",30.0426,-95.2245,,PASS,1,Kitchen,1,0,0,0,0
973604,"KINGWOOD MIDDLE SCHOOL","2013-11-04 00:00:00",30.0543,-95.2114,,PASS,1,Kitchen,1,0,0,0,0
973607,"PINES MONTESSORI SCHOOL","2013-09-26 00:00:00",30.0545,-95.2016,,PASS,1,0,1,0,0,0,0
973611,"BEAR BRANCH ELEMENTARY","2013-09-24 00:00:00",30.0579,-95.2043,,PASS,2,Kitchen,6,0,0,0,0
973612,"ELM GROVE ELEMENTARY","2014-04-03 00:00:00",30.073,-95.1986,,PASS,1,kitchen,1,0,0,0,0
973613,"HIDDEN HOLLOW ELEMENTARY","2013-10-03 00:00:00",30.0746,-95.1831,,PASS,1,kitchen,4,0,0,0,0
973617,"VFW POST 9296","2013-07-24 00:00:00",29.7685,-95.2183,,PASS,2,Kitchen,8,0,0,0,0
973618,"KINGWOOD COUNTRY CLUB","2013-10-25 00:00:00",30.0385,-95.1977,"LOCAL / CONTINENTAL",PASS,1,ESTABLISHMENT,4,0,0,0,0
973619,"DEERWOOD ELEMENTARY","2014-04-10 00:00:00",30.0567,-95.1739,,PASS,1,kitchen,1,0,0,0,0
973621,"GREENTREE ELEMENTARY","2014-04-01 00:00:00",30.0629,-95.1849,,PASS,1,Kitchen,2,0,0,0,0
973623,"BILL'S CAFE","2014-01-15 00:00:00",30.0462,-95.2492,,PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
973627,"WILLOW CREEK ELEMENTARY","2014-04-08 00:00:00",30.0514,-95.1526,,PASS,1,Kitchen,1,0,0,0,0
973630,"MADISON HIGH SCHOOL DECA","2013-07-17 00:00:00",29.629,-95.4378,,PASS,1,ESTABLISHMENT,1,0,0,0,0
973637,"CALLIE'S PLACE","2013-10-24 00:00:00",29.8003,-95.7042,"BAR & GRILL",PASS,1,CONCESSION,1,0,0,0,0
973643,"BEVERLY PALMS MINI MARKET","2014-03-07 00:00:00",29.7307,-95.4861,,PASS,1,Store,2,0,0,0,0
973648,"GORDITAS AGUAS CALIENTES","2014-03-13 00:00:00",29.795,-95.3608,"MEXICAN / HISPANIC",PASS,2,KITCHEN,7,0,0,0,0
974123,"JOSEFINA PENALOSA PRODUCE","2014-03-10 00:00:00",29.8099,-95.382,,PASS,0,0,0,0,0,0,0
974512,"BURGER WORLD","2014-03-31 00:00:00",29.942,-95.3852,,PASS,3,"TOTAL ESTABLISHMENT",13,0,0,0,0
974514,DENNY'S,"2014-01-22 00:00:00",29.7362,-95.6008,"LOCAL / CONTINENTAL",PASS,2,Kitchen,7,0,1,0,0
974520,"PRINCE'S HAMBURGERS","2014-02-06 00:00:00",29.7286,-95.4388,"BURGERS, ETC.",FAIL,3,"TOTAL ESTABLISHMENT",13,0,0,0,0
974523,"DELI COLONY # 180","2013-09-16 00:00:00",29.8055,-95.4458,DELI,PASS,1,ESTABLISHMENT,2,0,0,0,0
974534,"INTERWOOD DELI","2013-12-06 00:00:00",29.9348,-95.3245,,PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
974557,"THAI SPICE EXPRESS","2013-10-30 00:00:00",29.7052,-95.5313,THAI,PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
974558,"TEXAS FOOD STORE(CITGO GASOLINE)","2014-02-04 00:00:00",29.6716,-95.5311,OTHER,PASS,2,"Total Establishment",8,0,0,0,0
974566,"MARK'S RESTAURANT","2013-10-29 00:00:00",29.7428,-95.4015,"LOCAL / CONTINENTAL",PASS,1,"Total Establishment",2,0,0,0,0
974880,"RUCHI'S TAQUERIA RINCON","2014-02-24 00:00:00",29.6781,-95.4281,"MEXICAN / HISPANIC",PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
974885,"BERING PARK DELI","2014-02-07 00:00:00",29.7578,-95.4797,DELI,PASS,2,"TOTAL ESTABLISHMENT",7,0,0,0,0
974903,"THE FRENCH HOUSE","2014-02-28 00:00:00",29.7378,-95.485,FRENCH,PASS,1,"Total Establishment",3,0,0,0,0
974928,"FIESTA BEVERAGE MART #39","2014-03-25 00:00:00",29.7051,-95.5384,,PASS,1,Eatabliahment,1,0,0,0,0
974929,"THE CAPITOL GRILLE # 8007","2013-11-08 00:00:00",29.7394,-95.4699,"LOCAL / CONTINENTAL",PASS,1,"Total Establishment",3,0,0,0,0
974935,"TAQUERIA BRENDA'S","2013-10-16 00:00:00",29.723,-95.5392,"MEXICAN / HISPANIC",FAIL,3,"TOTAL ESTABLISHMENT",9,0,0,0,0
974941,"FADI'S MEDITERRANEAN DELIGHT","2013-07-23 00:00:00",29.7375,-95.5132,"MIDDLE EASTERN",FAIL,4,"TOTAL ESTABLISHMENT",22,0,0,0,0
975161,"KING LIQUOR","2014-01-29 00:00:00",29.7337,-95.329,,PASS,3,Store,12,0,0,0,0
975542,"TAJ HALLS","2013-10-15 00:00:00",29.7213,-95.5061,,PASS,1,"TOTAL SITES",3,0,0,0,0
975564,"STOP BY MARKET","2013-08-08 00:00:00",29.7156,-95.5756,,PASS,1,"TOTAL ESTABLISHMENT",2,0,0,0,0
975582,"MARBLE SLAB CREAMERY","2013-08-30 00:00:00",29.675,-95.4597,DESSERTS,PASS,3,"TOTAL ESTABLISHMENT",11,0,0,0,0
975606,"CANDLEWOOD SUITES","2014-03-17 00:00:00",29.7244,-95.4578,,PASS,1,Retail,3,0,0,0,0
975611,"WIN HONG CHINESE HERB","2014-03-22 00:00:00",29.7039,-95.5668,OTHER,PASS,1,STORE,1,0,0,0,0
975623,"MICHAEL'S INTERNATIONAL","2013-09-18 00:00:00",29.7195,-95.4965,,FAIL,4,"TOTAL ESTABLISHMENT",20,0,0,1,0
975655,"SPEC'S LIQUOR #1","2013-10-25 00:00:00",30.0494,-95.2336,,PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
976190,"TAQUERIA EL ALTENO #1","2014-02-03 00:00:00",29.7361,-95.3036,"MEXICAN / HISPANIC",PASS,2,"Total establishment",5,0,0,0,0
976222,"HEB FOOD STORE #26","2013-12-20 00:00:00",29.8017,-95.4274,,PASS,1,ESTABLISHMENT,4,0,0,0,0
976244,"JACK IN THE BOX #3901","2013-09-30 00:00:00",29.8326,-95.5232,"BURGERS, ETC.",PASS,1,KITCHEN,2,0,0,0,0
976258,"LA PALAPA AT DOWNTOWN","2013-10-29 00:00:00",29.7609,-95.3602,"BURGERS, ETC.",PASS,3,KITCHEN,14,0,0,0,0
976262,"NAPOLI #5 FLYING PIZZA & ITALI","2013-11-12 00:00:00",29.7703,-95.6099,ITALIAN,PASS,1,Kitchen,3,0,0,0,0
976267,"GINZA JAPANESE RESTAURANT","2013-07-24 00:00:00",29.75,-95.4849,JAPANESE,PASS,1,"Total Establishment",1,0,0,0,0
976288,"MARKET STREET BAR & GRILL","2013-12-17 00:00:00",29.7624,-95.3619,OTHER,PASS,2,"Total Establishment",6,0,0,0,0
976294,"THE POWER CENTER KITCHEN","2014-04-07 00:00:00",29.647,-95.4636,"LOCAL / CONTINENTAL",PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
976309,"LATINO 99 CENT STORE","2014-01-27 00:00:00",29.7073,-95.4907,,PASS,1,0,3,0,0,0,0
976475,"TIMMY CHAN RESTAURANT","2013-08-05 00:00:00",29.6845,-95.3406,CHICKEN,PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
976479,"LA MADELEINE","2014-01-14 00:00:00",30.0502,-95.1822,FRENCH,FAIL,3,KITCHEN,11,0,0,0,0
976494,"GETHSEMANE BAPTIST CHURCH","2013-11-04 00:00:00",29.759,-95.2663,,PASS,1,KITCHEN,2,0,0,0,0
976516,"L & M FOOD STORE","2014-02-11 00:00:00",29.8408,-95.3388,,PASS,1,STORE,1,0,0,0,0
976530,"LA FAMILIA PANADERIA","2014-03-05 00:00:00",29.8228,-95.3611,,PASS,1,ESTABLISHMENT,1,0,0,0,0
976562,"GENERAL NUTRITION CENTER #5219","2014-02-07 00:00:00",29.7492,-95.4997,,PASS,1,Store,1,0,0,0,0
976579,"BRIARDALE TREATMENT CENTER","2014-02-04 00:00:00",29.7492,-95.4493,,PASS,2,KITCHEN,7,0,0,0,0
976581,"LA MADELEINE","2014-02-22 00:00:00",29.6872,-95.4623,FRENCH,FAIL,3,"TOTAL ESTALISHMENT",10,0,0,1,0
976582,"OUTBACK STEAKHOUSE","2014-03-17 00:00:00",29.6866,-95.4556,"LOCAL / CONTINENTAL",FAIL,4,"TOTAL ESTABLISHMENT",19,0,0,1,0
976583,"BERRYHILL BAJA GRILL","2014-02-22 00:00:00",29.7493,-95.4598,"MEXICAN / HISPANIC",FAIL,3,"Total Establishment",15,0,0,0,0
976602,"KFC/TACO BELL Y343320","2013-07-29 00:00:00",29.6897,-95.5559,CHICKEN,PASS,1,KITCHEN,1,0,0,0,0
976614,"PARKWAY PLACE","2013-12-19 00:00:00",29.7604,-95.6273,,PASS,1,Kitchen,1,0,0,0,0
976947,"PAYLESS SUPERMARKET","2013-07-31 00:00:00",29.6782,-95.3362,,PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
976951,"FOOD D'LITE","2013-08-14 00:00:00",29.7307,-95.2869,,PASS,1,Kitchen,3,0,0,0,0
976977,"SONIC DRIVE-IN #302-3579","2013-12-05 00:00:00",29.682,-95.2759,"BURGERS, ETC.",PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
976989,"GRILLE 5115 (Saks 5th Avenue)","2014-03-10 00:00:00",29.7396,-95.4655,"LOCAL / CONTINENTAL",PASS,2,Establishment,8,0,0,0,0
977021,"BUSH ELEMENTARY","2013-08-28 00:00:00",29.7014,-95.5534,,PASS,1,Premises,1,0,0,0,0
977026,"SOUTH MAIN BAPT./MAIN KITCHEN","2013-07-16 00:00:00",29.7363,-95.3829,,PASS,2,Kitchen,7,0,0,0,0
977031,"STARBUCKS COFFEE #6241","2014-02-08 00:00:00",29.7422,-95.3905,"BEVERAGES, ETC.",PASS,1,Store,3,0,0,0,0
977050,"STEPHEN FOOD STORE #2","2014-04-01 00:00:00",29.6121,-95.4931,,FAIL,4,"Total Establishment",19,0,1,0,0
977060,"TAQUERIA EL JALISCO","2014-01-26 00:00:00",29.7086,-95.4759,,PASS,2,KITCHEN,8,0,0,0,0
977146,"GODO'S RESTAURANT/ORIENTAL","2014-03-21 00:00:00",29.6983,-95.4013,THAI,PASS,2,"TOTAL ESTABLISHMENT",6,0,0,0,0
977166,"KID'S TOWN ACADEMY","2013-07-31 00:00:00",29.6765,-95.5948,,PASS,2,Kitchen,5,0,0,0,0
977171,CHOPSTIX,"2014-01-12 00:00:00",29.7068,-95.493,,PASS,1,KITCHEN,3,0,0,0,0
977179,"STARBUCKS COFFEE #6278","2013-10-21 00:00:00",29.7602,-95.3657,,PASS,1,Kitchen,3,0,0,0,0
977186,"BURGER KING / SHELL","2014-04-13 00:00:00",29.6899,-95.5563,"BURGERS, ETC.",FAIL,3,"TOTAL ESTABLISHMENT",10,0,0,0,0
977188,"EL PUEBLITO PLACE","2014-04-02 00:00:00",29.734,-95.3986,"MEXICAN / HISPANIC",PASS,1,"TOTAL FACILITY",2,0,0,0,0
977208,"BERTHA ALYCE CTR FOR CHILD DEV","2013-11-14 00:00:00",29.674,-95.4834,,PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
977219,"MCDONALD'S #20748","2014-02-03 00:00:00",29.8315,-95.5626,"BURGERS, ETC.",PASS,1,KITCHEN,1,0,0,0,0
977222,"NAZARETH CAFE","2013-08-23 00:00:00",29.7089,-95.4762,OTHER,PASS,1,KITCHEN,3,0,0,0,0
977541,"NIT NOI THAI RESTAURANT","2014-01-07 00:00:00",29.7553,-95.4975,THAI,PASS,1,"TOTAL ESTABLISHMENT",2,0,0,0,0
977546,"BEAMER'S PLACE","2013-10-09 00:00:00",29.5934,-95.2227,,PASS,2,0,6,0,0,0,0
977691,"SANCHEZ HIGH SCHOOL DAY CARE","2013-09-10 00:00:00",29.7149,-95.3119,,PASS,1,0,1,0,0,0,0
977699,"PALACIOS COMMISSARY","2014-04-04 00:00:00",29.6772,-95.3066,,PASS,1,Facility,1,0,0,0,0
977706,"ARAMARK CORP. @ GEORGE R. BROWN CONVENTION CE","2013-11-28 00:00:00",29.7522,-95.358,"LOCAL / CONTINENTAL",PASS,1,"GRB cover",2,0,0,0,0
977715,"SUBWAY SANDWICH SHOP #4766","2013-12-18 00:00:00",29.6138,-95.2197,SANDWICHES,PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
977720,"GULF FREEWAY CONOCO","2013-09-27 00:00:00",29.7365,-95.3475,CHICKEN,PASS,1,"Total Establishment",3,0,0,0,0
977721,"MCDONALD'S #18444","2014-04-09 00:00:00",29.6287,-95.2293,"BURGERS, ETC.",PASS,2,KITCHEN,7,0,0,0,0
977778,"THE MELTING POT","2013-12-13 00:00:00",29.739,-95.4905,OTHER,FAIL,5,Establishment,30,0,0,0,0
977793,MCDONALDS,"2014-01-16 00:00:00",30.068,-95.215,"BURGERS, ETC.",PASS,2,"TOTAL ESTABLISHMENT",7,0,0,0,0
977802,"KINGSWAY MEATPIE DONUT & BAKER","2013-12-04 00:00:00",29.6416,-95.5199,,PASS,2,BAKERY,5,1,0,0,0
977813,"RKG YO MAMA'S SOUL FOOD","2014-04-07 00:00:00",29.843,-95.4731,"SOUL FOOD",FAIL,4,KITCHEN,21,0,0,0,1
977815,"SMART STOP","2014-03-18 00:00:00",30.0482,-95.2407,"BEVERAGES, ETC.",PASS,2,0,5,0,0,0,0
977818,"COASTAL PROVISIONS","2013-08-27 00:00:00",29.8117,-95.3829,,PASS,1,0,4,0,0,0,0
977838,"CHURCH'S CHICKEN","2014-03-11 00:00:00",29.8152,-95.4872,CHICKEN,FAIL,4,Restaurant,22,0,1,0,0
977839,"RALSTON LIQUORS","2014-01-02 00:00:00",29.8471,-95.4732,,PASS,1,0,4,0,0,0,0
978405,"SPANISH VILLAGE RESTAURANT","2014-03-06 00:00:00",29.7272,-95.3775,"MEXICAN / HISPANIC",PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
978420,"BAKER STREET PUB GRILL","2013-12-30 00:00:00",29.7162,-95.4153,"BAR & GRILL",PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
978422,"LA VISTA","2014-04-01 00:00:00",29.7471,-95.4865,ITALIAN,PASS,1,Establishment,2,1,0,0,0
978462,J.R.'S,"2014-03-20 00:00:00",29.6711,-95.2378,,PASS,1,Bar,1,0,0,0,0
978475,"AMC GULF POINTE 30","2013-08-20 00:00:00",29.6048,-95.213,"HOT DOGS, ETC.",PASS,2,"Total Establishment",5,0,0,0,0
978504,"MILLER'S CAFE-MED CENTER","2014-04-01 00:00:00",29.7109,-95.4003,SANDWICHES,PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
978520,"GUTIERREZ'S DAIRY QUEEN","2014-02-27 00:00:00",29.5965,-95.2002,"BURGERS, ETC.",PASS,3,"TOTAL ESTABLISHMENT",13,0,0,0,0
978540,"DAIRY QUEEN","2014-04-11 00:00:00",29.9315,-95.3971,"BURGERS, ETC.",PASS,1,"TOTAL ESTABLISHMENT.",2,0,0,0,0
978563,"MAD BULL CLUB","2014-01-13 00:00:00",29.8523,-95.531,,PASS,1,BAR,2,0,0,0,0
978569,"COMFORT SUITES","2014-04-11 00:00:00",29.9431,-95.3328,,PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
978603,"SUBWAY SANDWICHES","2014-02-20 00:00:00",29.8977,-95.4281,,PASS,2,KITCHEN,6,0,0,1,0
978649,"ESCALANTE'S MEXICAN GRILL","2014-02-22 00:00:00",29.6872,-95.4623,"MEXICAN / HISPANIC",FAIL,3,"TOTAL ESTABLISHMENT",11,0,0,1,0
979091,"EASTWOOD ACADEMY","2014-02-04 00:00:00",29.7355,-95.3281,,PASS,1,Kitchen,3,0,0,0,0
979148,"COLLINA'S ITALIAN CAFE","2014-03-28 00:00:00",29.7322,-95.4396,ITALIAN,PASS,2,"Total Establishment",6,0,0,0,0
979162,"TINY LAND LEARNING CENTER","2014-04-14 00:00:00",29.6728,-95.3284,,PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
979168,"PANCHO'S MEAT MARKET #4","2013-07-16 00:00:00",29.803,-95.4997,,PASS,1,Establishment,3,0,0,0,0
979169,"HUARACHE AZTECA","2014-03-15 00:00:00",29.7268,-95.4892,"MEXICAN / HISPANIC",PASS,1,"KITCHEN/PREP AREA",1,0,0,1,0
979171,"EL TIEMPO CANTINA","2013-12-31 00:00:00",29.7343,-95.4256,"MEXICAN / HISPANIC",PASS,1,Kitchen,2,0,0,0,0
979187,"K&D'S DELI","2014-02-14 00:00:00",29.7276,-95.5546,,PASS,2,KITCHEN,9,0,0,0,0
979197,"ANTONIO'S MEXICAN RESTAURANT","2013-09-10 00:00:00",29.7765,-95.307,"MEXICAN / HISPANIC",FAIL,3,Kitchen,9,0,0,0,0
979212,"LOUIS'S COZY CORNER","2014-04-15 00:00:00",29.7601,-95.3599,"LOCAL / CONTINENTAL",FAIL,5,Kitchen,34,0,0,0,0
979249,"WALGREENS #4538","2013-07-17 00:00:00",29.5809,-95.1552,,PASS,1,0,4,0,0,0,0
979250,"SHIPLEY DO-NUTS","2014-02-27 00:00:00",29.6121,-95.2237,,PASS,1,STORE,2,0,0,0,0
979253,"WILD WEST","2014-01-08 00:00:00",29.7312,-95.4875,,PASS,1,Kitchen,3,0,0,0,0
979261,"NINFA'S GULF FREEWAY","2013-08-07 00:00:00",29.6682,-95.2609,"MEXICAN / HISPANIC",PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
979281,"EMBASSY SUITES","2014-01-10 00:00:00",29.7364,-95.4662,"LOCAL / CONTINENTAL",PASS,2,"Total Establishment",7,0,0,0,0
979622,"ACADEMY OF LITTLE SCHOLARS INC","2013-11-05 00:00:00",29.8737,-95.4391,,PASS,1,KITCHEN,2,0,0,0,0
979767,"TAQUERIA TEPATITLAN #12","2013-11-12 00:00:00",29.811,-95.4993,"MEXICAN / HISPANIC",PASS,1,Restaurant,4,0,0,0,0
979796,"FIESTA MART #49","2013-10-16 00:00:00",29.7976,-95.3672,,PASS,1,"Total Establishment",4,0,0,0,0
979806,"CHIRPS CHICKEN-N-RICE","2013-12-16 00:00:00",29.7764,-95.3262,CHICKEN,PASS,1,"Food Prep",4,0,0,0,0
979912,"MURPHY'S DELI","2013-10-22 00:00:00",29.7893,-95.6705,DELI,PASS,1,KITCHEN,4,0,0,0,0
979914,"AMARI'S BAKERY","2014-02-27 00:00:00",29.8285,-95.3909,BREAKFAST,PASS,1,ESTABLISHMENT,3,0,0,0,0
979935,"CADILLAC BAR","2013-11-05 00:00:00",29.7765,-95.409,"MEXICAN / HISPANIC",PASS,1,"Total Establishment",3,0,0,0,0
979946,"V.F.W. BINGO HALL SNACK BAR","2014-02-10 00:00:00",29.7996,-95.5146,,PASS,1,"Snack Bar",1,0,0,0,0
979961,"BURGER KING / SHELL","2013-11-26 00:00:00",29.8132,-95.5627,"BURGERS, ETC.",PASS,1,"TOTAL SITES",2,0,0,0,0
979966,MCDONALD'S,"2013-12-05 00:00:00",29.802,-95.4845,"BURGERS, ETC.",PASS,1,Restaurant,4,0,0,0,0
979982,WENDY'S,"2013-12-10 00:00:00",29.7906,-95.5451,"BURGERS, ETC.",PASS,2,KITCHEN,6,0,0,0,0
979990,"CREATIVE WORLD CHILDCARE","2014-01-22 00:00:00",29.8696,-95.3827,,PASS,1,ESTABLISHMENT,2,0,0,0,0
979994,"MR. SUBMARINE","2013-12-20 00:00:00",29.8141,-95.4594,DELI,FAIL,3,ESTABLISHMENT,12,0,0,0,1
980031,"MOLLY'S PUB","2013-10-24 00:00:00",30.0492,-95.2488,,PASS,1,"TOTAL ESTABLISHMENT",3,0,0,0,0
980040,"BUDDY'S FOODS","2013-09-17 00:00:00",29.7398,-95.3095,,,0,0,1,0,0,0,0
980281,"EL CUSCATLECO","2013-07-20 00:00:00",29.7035,-95.608,,PASS,2,Kitchen,8,0,0,0,0
980302,"PIPER DELI","2013-12-23 00:00:00",29.7171,-95.5147,,PASS,2,KITCHEN,5,0,0,0,0
980323,"ASHIANA INDIAN RESTAURANT & CATERING","2014-02-11 00:00:00",29.7543,-95.6067,"INDIAN / PAKISTANI",PASS,1,"TOTAL ESTABLISHMENT",4,0,0,0,0
980334,"RICE BOWL","2014-01-31 00:00:00",29.6552,-95.5085,CHINESE,PASS,2,Kitchen,6,0,0,0,0
980339,"SUNNY'S FOOD STORE","2013-12-16 00:00:00",29.71,-95.5184,,PASS,1,GROCERY,5,0,0,0,0
980438,"B.B. SEAFOOD MARKET","2014-03-18 00:00:00",29.7332,-95.2577,,PASS,2,KITCHEN,7,0,0,0,0
980440,"OUTBACK STEAKHOUSE #4428","2013-08-05 00:00:00",29.6043,-95.2102,"BAR & GRILL",FAIL,3,"TOTAL ESTABLISHMENT",9,0,1,0,0
980447,"JEAN'S DRIVE IN","2013-09-16 00:00:00",29.6708,-95.3604,,PASS,2,BAR,5,0,0,0,0
980454,"POWER CENTER PHARMACY","2014-02-07 00:00:00",29.6456,-95.4627,,PASS,1,STORE,2,0,0,0,0
980465,"CHILI'S GRILL & BAR #574","2013-12-28 00:00:00",29.729,-95.429,"BAR & GRILL",PASS,1,"TOTAL FACILITY",4,0,0,0,0
980471,"I.H.O.P. #1469","2014-01-29 00:00:00",29.6133,-95.2187,"LOCAL / CONTINENTAL",PASS,1,"TOTAL ESTABLISHMENT",1,0,0,0,0
980477,"MISTER CAR WASH","2014-01-17 00:00:00",29.7365,-95.4195,"BEVERAGES, ETC.",PASS,1,Store,3,0,0,0,0
980482,"LINDA'S SEAFOOD MARKET","2013-11-14 00:00:00",29.768,-95.1972,SEAFOOD,PASS,1,KITCHEN,2,0,0,0,0
980491,"MCDONALD'S #2855","2013-08-01 00:00:00",29.6406,-95.2443,"BURGERS, ETC.",PASS,1,RESTAURANT,1,0,0,0,0
980578,PAULIE'S,"2014-04-08 00:00:00",29.7429,-95.4061,"LOCAL / CONTINENTAL",FAIL,3,Kitchen,10,0,0,0,0
980581,"MI LUNA TAPAS RESTAURANT & BAR","2014-04-03 00:00:00",29.7148,-95.4166,"MEXICAN / HISPANIC",FAIL,3,"TOTAL ESTABLISHMENT",12,0,0,1,0
980588,"TILA'S RESTAURANTE AND BAR","2014-02-01 00:00:00",29.7557,-95.4085,"MEXICAN / HISPANIC",PASS,1,"TOTAL ESTABLISHMENT",2,0,0,0,0
980591,"LA BAGUETTE","2014-01-24 00:00:00",29.7452,-95.3776,,PASS,2,KITCHEN,7,0,0,0,0
980615,"LUPE TORTILLA'S","2013-12-19 00:00:00",29.7321,-95.4167,"MEXICAN / HISPANIC",FAIL,3,"TOTAL EST.",11,0,0,0,0
980640,"LA MADELEINE","2013-11-08 00:00:00",29.753,-95.4095,FRENCH,PASS,2,KITCHEN,7,0,0,1,0
981437,"CHILDREN'S MUSEUM OF HOUSTON","2013-08-09 00:00:00",29.7276,-95.3813,"BURGERS, ETC.",PASS,2,"TOTAL ESTABLISHMENT",7,0,0,0,0
981440,"ARBY'S ROAST BEEF","2014-02-11 00:00:00",29.6292,-95.231,OTHER,PASS,2,KITCHEN,7,0,0,0,0
